Fighter,RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,EmptyArena,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,FinishRound,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,RedDate
Hyunsung Park,0.6615652173913044,0.7391304347826086,0.05938838912279203,0.4503816961715513,0.0,0.75,0.0,0.0,0.05730769230769231,0.48447204968944096,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941176470588234,0.3798449612403103,0.06666666666666665,0.0,0.29670329670329676,0.0,0.04048780487804878,0.44,0.30952380952380953,0.1232,0.27,0.21951219512195125,0.0,0.06802721088435373,0.0625,0.0,0.0,0.0,0.10396039603960397,0.1694915254237288,0.0,0.15710723192019949,0.30434782608695654,0.30727023319615876,0.06666666666666665,0.7777777777777777,0.352,0.3609467455621302,0.4,0.7346938775510204,0.5186246418338109,0.576923076923077,0.47058823529411764,0.4847328244274809,0.8021978021978022,0.7954545454545454,0.6666666666666667,0.5151111111111112,0.42647058823529405,0.4055608820709492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.35546613011401745,0.20871559633027525,0.39031028851388133,0.19646799116997793,0.5121951219512195,0.13205128205128205,0.42446043165467623,2023-12-09
Ian Entwistle,0.6782608695652174,0.5782608695652174,0.0803709917751407,0.11145040881067454,0.0,0.0,0.16666666666666666,0.0,0.2467951923076923,0.29440993788819875,0.06409615384615384,0.03069060773480663,0.167,0.08333333333333333,0.1111111111111111,0.1,0.09090909090909091,0.0,0.0,0.14285714285714285,0.125,0.0,0.0,0.11764705882352941,0.2941176470588234,0.418604651162791,0.1333333333333333,0.0,0.09890109890109891,0.0,0.004878048780487805,0.055,0.3571428571428571,0.0,0.0,0.07317073170731708,0.07142857142857142,0.027210884353741496,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.0,0.05236907730673317,0.21739130434782616,0.23045267489711918,0.1333333333333333,0.4444444444444444,0.568,0.5207100591715976,0.5333333333333333,0.5510204081632654,0.5616045845272206,0.6538461538461539,0.5882352941176471,0.5419847328244274,0.8461538461538463,0.8636363636363635,0.5666666666666667,0.6304528395061728,0.42156617647058814,0.49536433365292426,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.15761234071093225,0.621559633027523,0.17800762112139357,0.03730684326710817,0.2,0.5051282051282051,0.21762589928057555,2016-04-10
Ian Garry,0.6115942028985507,0.636231884057971,0.03733282820814326,0.23358780966144094,0.0,0.25,0.1111111111111111,0.0,0.05320512820512822,0.6045548654244306,0.01923076923076923,0.12093308778391652,0.43333333333333335,0.08333333333333333,0.18518518518518517,0.12222222222222222,0.0,0.0,0.0,0.047619047619047616,0.08333333333333333,0.0,0.0,0.058823529411764705,0.6078431372549011,0.6640826873385013,0.3666666666666666,0.0,0.09890109890109891,0.0,0.05365853658536585,0.55,0.03571428571428571,0.0616,0.55,0.07317073170731708,0.0,0.022675736961451247,0.0,0.0,0.0,0.037037037037037035,0.06930693069306931,0.0,0.0,0.05236907730673317,0.6521739130434785,0.614540466392318,0.3666666666666666,0.5555555555555556,0.5439999999999999,0.5207100591715976,0.5,0.653061224489796,0.5759312320916905,0.6153846153846154,0.5294117647058824,0.599236641221374,0.7435897435897436,0.7803030303030303,0.6555555555555556,0.5063374485596708,0.6029411764705882,0.505433045701502,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333333333337,0.4632237871674491,0.18425076452599387,0.2520413718018508,0.29433406916850624,0.3821138211382114,0.0982905982905983,0.3405275779376499,2022-07-02
Ian Heinisch,0.6878260869565217,0.5228260869565218,0.10020005502194711,0.08636862331698861,0.0,0.0,0.25,0.5,0.03192307692307692,0.4795031055900621,0.18557692307692306,0.22191528545119707,0.46499999999999997,0.16666666666666666,0.38888888888888884,0.4166666666666667,0.0,0.0,0.2,0.2857142857142857,0.1875,0.3571428571428571,0.0,0.38235294117647056,0.6764705882352939,0.7286821705426361,0.4666666666666667,0.30000000000000004,0.0,0.0,0.03297560975609756,0.5025,0.06666666666666667,0.072,0.1575,0.14634146341463417,0.10714285714285714,0.14285714285714285,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.10473815461346633,0.4782608695652173,0.5377229080932779,0.4666666666666667,0.38888888888888884,0.6759999999999999,0.5207100591715976,0.65,0.5510204081632654,0.651862464183381,0.6153846153846154,0.6176470588235294,0.7423664122137403,0.8571428571428572,0.8636363636363635,0.4666666666666667,0.5060246913580247,0.6474264705882352,0.5517737296260786,0.5,0.9230769230769232,0.7666666666666666,,,,,,,0.7666666666666666,,,,,,,,,,,,,0.9285714285714286,,,,,,,0.25,0.3205902079141516,0.15550458715596333,0.1417528579205226,0.37154525386313464,0.16585365853658537,0.19666666666666666,0.3642086330935252,2020-06-06
Ian Loveland,0.8121739130434783,0.40217391304347827,0.2989180877964879,0.02567660990300428,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823528,0.5348837209302331,0.19999999999999996,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478260869565215,0.4609053497942388,0.19999999999999996,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5272206303724928,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8241758241758242,0.7954545454545454,0.4666666666666667,0.5061728395061729,0.6176470588235293,0.4793863854266539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,,,,,,,2010-12-04
Ian Machado Garry,0.6608695652173913,0.5886956521739131,0.05873261787491426,0.1334351409638125,0.0,0.125,0.08333333333333333,0.0,0.03341346153846154,0.6956521739130435,0.0,0.04005524861878453,0.29000000000000004,0.125,0.1111111111111111,0.11666666666666667,0.0,0.0,0.0,0.14285714285714285,0.1875,0.0,0.0,0.14705882352941177,0.7352941176470584,0.7286821705426361,0.3666666666666666,0.0,0.4945054945054945,0.0,0.05365853658536585,0.55,0.03571428571428571,0.0616,0.55,0.3658536585365854,0.0,0.16326530612244897,0.0,0.0,0.14583333333333334,0.2777777777777778,0.20792079207920794,0.0,0.0,0.26184538653366585,0.6521739130434785,0.614540466392318,0.3666666666666666,0.5,0.244,0.334319526627219,0.4166666666666667,0.6122448979591837,0.48424068767908307,0.6153846153846154,0.5,0.599236641221374,0.7912087912087913,0.8181818181818181,0.7666666666666666,0.49617283950617286,0.5955882352941175,0.463326941514861,,0.9230769230769232,0.4666666666666667,,,,,,,,0.4666666666666667,,,,,,,,,,,,,0.9230769230769232,,,,,,0.5,0.584842387659289,0.17889908256880735,0.15351115949918345,0.304635761589404,0.6097560975609757,0.11089743589743589,0.26258992805755393,2024-06-29
Ian Mccall,0.6130434782608696,0.6532608695652173,0.03759142789742549,0.26946567116135356,0.0,0.125,0.08333333333333333,0.0,0.3042581730769231,0.4490683229813664,0.027471153846153843,0.02630755064456722,0.107,0.16666666666666666,0.16666666666666666,0.14166666666666666,0.0,0.0,0.0,0.07142857142857142,0.25,0.0,0.0,0.14705882352941177,0.17647058823529438,0.39922480620155065,0.09999999999999998,0.30000000000000004,0.09890109890109891,0.0,0.5554473170731707,0.40700000000000003,0.0,0.16,0.27,0.07317073170731708,0.21428571428571427,0.16326530612244897,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.05236907730673317,0.21739130434782616,0.23045267489711918,0.06666666666666665,0.5555555555555556,0.5319999999999999,0.5739644970414202,0.55,0.6428571428571429,0.49713467048710597,0.6153846153846154,0.6470588235294118,0.599236641221374,0.8021978021978022,0.8522727272727272,0.5166666666666667,0.38128148148148155,0.6281507352941176,0.3972051773729626,0.0,0.3076923076923077,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,0.3076923076923077,,0.5,0.5975855130784707,0.08142201834862386,0.2106695699510071,0.22737306843267108,0.4160975609756098,0.1798717948717949,0.41097122302158273,2015-01-31
Iasmin Lucindo,0.6,0.6521739130434783,0.028438998278584246,0.2671755948954017,0.0,0.25,0.0,0.0,0.019615384615384618,0.37267080745341613,0.0,0.0,0.0,0.0,0.1111111111111111,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529438,0.418604651162791,0.06666666666666665,0.2,0.0,0.0,0.03853658536585366,0.46,0.03571428571428571,0.1784,0.53,0.0,0.07142857142857142,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086958,0.30727023319615876,0.0,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5272206303724928,0.6153846153846154,0.5294117647058824,0.599236641221374,0.8461538461538463,0.8181818181818181,0.9,0.49674074074074076,0.5955882352941175,0.3724832214765101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.034403669724770644,0.2106695699510071,0.3355408388520971,0.33658536585365856,0.15897435897435896,0.7122302158273381,2023-04-22
Ibo Aslan,0.6890434782608695,0.5213043478260869,0.10385872887877139,0.08364233332389823,0.0,0.375,0.0,0.0,0.017451923076923077,0.32298136645962733,0.0,0.22928176795580113,0.205,0.041666666666666664,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.029411764705882353,0.8529411764705874,0.806201550387597,0.6,0.0,0.14835164835164838,0.0,0.074,0.475,0.0,0.0,0.0,0.10975609756097562,0.0,0.03401360544217687,0.0,0.0,0.0,0.0,0.15594059405940597,0.0,0.0,0.07855361596009974,0.6521739130434785,0.7297668038408776,0.6,0.611111111111111,0.45999999999999996,0.46745562130177515,0.4666666666666667,0.6428571428571429,0.5401146131805157,0.6153846153846154,0.4411764705882353,0.599236641221374,0.8351648351648352,0.7954545454545454,0.5666666666666667,0.47767901234567905,0.6176470588235293,0.5987535953978907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.2431254191817572,0.5068807339449541,0.251497005988024,0.6600441501103753,0.11219512195121953,0.10897435897435898,0.22032374100719426,2024-10-26
Ignacio Bahamondes,0.6226086956521739,0.6304347826086957,0.037690379983367044,0.22137406957636432,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0321474358974359,0.5962732919254657,0.07692307692307693,0.20073664825046042,0.38666666666666666,0.1388888888888889,0.37037037037037035,0.26666666666666666,0.0,0.0,0.13333333333333333,0.23809523809523808,0.08333333333333333,0.09523809523809523,0.0,0.19607843137254902,0.49019607843137303,0.599483204134367,0.2666666666666667,0.06666666666666667,0.16483516483516486,0.0,0.06975609756097562,0.46,0.04761904761904762,0.0,0.0,0.1951219512195122,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0,0.07407407407407407,0.20792079207920794,0.0847457627118644,0.0,0.19201995012468828,0.6521739130434785,0.652949245541838,0.2666666666666667,0.4444444444444444,0.5199999999999999,0.46745562130177515,0.4888888888888889,0.6734693877551021,0.5444126074498566,0.6153846153846154,0.45098039215686275,0.5801526717557252,0.6996336996336997,0.7196969696969697,0.6777777777777778,0.4873744855967078,0.6176470588235293,0.5838926174496645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333333333337,0.4442208808405992,0.16590214067278286,0.2487751769188895,0.25106696100073583,0.21626016260162603,0.13076923076923078,0.46043165467625896,2024-04-06
Igor Araujo,0.7281159420289856,0.5036231884057971,0.2057256494236436,0.10420662277231686,0.0,0.08333333333333333,0.05555555555555555,0.0,0.47275625000000004,0.4428571428571429,0.03204807692307692,0.15346685082872927,0.2915,0.08333333333333333,0.037037037037037035,0.05555555555555556,0.0,0.0,0.13333333333333333,0.047619047619047616,0.0,0.047619047619047616,0.0,0.058823529411764705,0.7058823529411762,0.702842377260982,0.3666666666666666,0.06666666666666667,0.09890109890109891,0.0,0.1663957723577236,0.38399999999999995,0.10582142857142857,0.06666666666666667,0.129,0.12195121951219515,0.023809523809523808,0.07709750566893424,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.08728179551122195,0.5652173913043477,0.7297668038408776,0.3666666666666666,0.4444444444444444,0.5199999999999999,0.48520710059171596,0.4777777777777778,0.5510204081632654,0.5071633237822349,0.6153846153846154,0.5294117647058824,0.6183206106870228,0.8241758241758242,0.7348484848484849,0.6444444444444444,0.5838134979423869,0.5604583333333333,0.49270214125918826,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41666666666666663,0.49720545495193386,0.21712538226299694,0.14316820903647254,0.37417218543046354,0.10673170731707318,0.4897435897435897,0.1726618705035971,2015-07-15
Igor Pokrajac,0.7321739130434782,0.5065217391304347,0.16164537303464993,0.09332225669245017,0.0,0.375,0.0,0.0,0.37540072115384615,0.536335403726708,0.1121778846153846,0.053713167587476976,0.29075,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.022727272727272728,0.0,0.0,0.0,0.0625,0.0,0.0,0.029411764705882353,0.7205882352941182,0.7869743026307758,0.6,0.30000000000000004,0.12362637362637363,0.0,0.20267146341463413,0.474,0.021616071428571425,0.070474,0.2915,0.16463414634146345,0.30357142857142855,0.21088435374149658,0.0,0.0,0.0,0.05555555555555555,0.15594059405940597,0.0847457627118644,0.0,0.15710723192019949,0.5217391304347827,0.6913580246913575,0.6,0.4444444444444444,0.478,0.4275147928994083,0.4166666666666667,0.7193877551020409,0.43696275071633234,0.625,0.47058823529411764,0.5419847328244274,0.8516483516483517,0.806907659269864,0.5333333333333333,0.5963844444444445,0.647189338235294,0.4651198465963567,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3125,0.4087860496311201,0.2894495412844037,0.16614044637996733,0.3718543046357616,0.22995121951219513,0.22628205128205128,0.1591726618705036,2016-04-10
Igor Severino,,,,,0.0,0.0,0.16666666666666666,0.0,0.03605769230769231,0.6956521739130435,0.15384615384615385,0.07274401473296502,0.5,0.08333333333333333,0.0,0.05,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.058823529411764705,0.3529411764705883,0.418604651162791,0.06666666666666665,0.0,0.09890109890109891,0.0,0.06995121951219511,0.52,0.0,0.7752,0.71,0.07317073170731708,0.0,0.027210884353741496,0.0,0.0,0.0,0.0,0.10396039603960397,0.0,0.0,0.05236907730673317,0.30434782608695654,0.42249657064471835,0.06666666666666665,0.4444444444444444,0.568,0.5207100591715976,0.5,0.5510204081632654,0.5358166189111747,0.6153846153846154,0.47058823529411764,0.599236641221374,0.8241758241758242,0.75,0.6333333333333333,0.48928395061728397,0.676470588235294,0.05273250239693189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.31052984574111336,,,,,,,2024-03-23
Ike Villanueva,0.7252173913043478,0.5176086956521739,0.1097732636180942,0.07825318845028433,0.0,0.375,0.0,0.0,0.027836538461538465,0.5465838509316769,0.16346153846153844,0.12016574585635359,0.09,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.029411764705882353,0.8235294117647061,0.7868217054263567,0.6,0.30000000000000004,0.0,0.0,0.028731707317073172,0.32999999999999996,0.0,0.0,0.0,0.0,0.10714285714285714,0.03401360544217687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043477,0.576131687242798,0.7333333333333333,0.4444444444444444,0.568,0.5473372781065089,0.5166666666666667,0.5510204081632654,0.5272206303724928,0.6153846153846154,0.5294117647058824,0.6278625954198472,0.8681318681318682,0.875,0.25,0.505925925925926,0.6801470588235293,0.5419463087248322,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38073394495412843,0.22700054436581385,0.8454746136865342,0.10975609756097562,0.11153846153846154,0.2760791366906475,2021-01-20
Ikram Aliskerov,0.4869565217391304,0.7391304347826086,0.01236474799156261,0.4503816961715513,0.0,0.5,0.0,0.0,0.029230769230769234,0.5962732919254657,0.15384615384615385,0.11233885819521179,0.5,0.3333333333333333,0.6666666666666666,0.55,0.09090909090909091,0.0,0.0,0.2857142857142857,0.375,0.42857142857142855,0.0,0.47058823529411764,0.5882352941176472,0.612403100775194,0.4666666666666667,0.0,0.19780219780219782,0.0,0.06858536585365854,0.6,0.21428571428571427,0.1456,0.33,0.14634146341463417,0.0,0.027210884353741496,0.0,0.0,0.0,0.0,0.10396039603960397,0.0847457627118644,0.0,0.10473815461346633,0.5217391304347827,0.6913580246913575,0.4666666666666667,0.6666666666666666,0.42399999999999993,0.6272189349112426,0.7,0.9183673469387756,0.7936962750716332,0.6538461538461539,0.6470588235294118,0.7137404580152671,0.8021978021978022,0.7045454545454545,0.5333333333333333,0.48646913580246914,0.5441176470588235,0.4506232023010547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.07914151576123407,0.3119266055045872,0.5209580838323353,0.11920529801324503,0.33658536585365856,0.10512820512820513,0.42446043165467623,2023-10-21
Ildemar Alcantara,0.6933333333333334,0.5594202898550724,0.11620791891061562,0.1516066213249887,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176472,0.6899224806201554,0.33333333333333337,0.06666666666666667,0.09890109890109891,0.0,0.25203252032520324,0.409,0.2579365079365079,0.191112,0.7923333333333332,0.12195121951219515,0.023809523809523808,0.06802721088435373,0.0,0.0,0.0,0.07407407407407407,0.0,0.0847457627118644,0.0,0.08728179551122195,0.6086956521739131,0.7681755829903976,0.4666666666666667,0.48148148148148145,0.49599999999999994,0.4319526627218935,0.4444444444444444,0.5714285714285715,0.48424068767908307,0.6153846153846154,0.5294117647058824,0.5419847328244274,0.7582417582417583,0.7045454545454545,0.5777777777777778,0.37860082304526754,0.45833333333333326,0.3648657718120806,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5975855130784707,0.18730886850152906,0.18541099618943932,0.32709345106696097,0.2777235772357724,0.12606837606837606,0.4286570743405276,2014-02-15
Ilia Topuria,0.6295652173913043,0.6206521739130435,0.038706667457764035,0.2007633831827975,0.5,0.0,0.3333333333333333,0.5,0.045,0.515527950310559,0.30769230769230765,0.06767955801104972,0.365,0.5833333333333333,0.4444444444444444,0.8916666666666666,0.4090909090909091,0.0,0.2,0.5714285714285714,0.6875,0.21428571428571427,0.0,0.6764705882352942,0.5882352941176472,0.5348837209302331,0.19999999999999996,0.0,0.39560439560439564,0.0,0.0271219512195122,0.43,0.363095238095238,0.2808,0.5800000000000001,0.29268292682926833,0.0,0.1292517006802721,0.03125,0.0,0.0,0.16666666666666666,0.20792079207920794,0.0423728813559322,0.0,0.20947630922693267,0.30434782608695654,0.42249657064471835,0.19999999999999996,0.4444444444444444,0.42399999999999993,0.680473372781065,0.75,0.7959183673469389,0.9054441260744984,0.7692307692307693,0.7352941176470589,0.6564885496183206,0.9120879120879122,0.8181818181818181,0.7,0.5155555555555555,0.5110294117647058,0.34635666347075744,1.0,0.0,0.0,,,,,,,,,,0.0,,,0.21428571428571427,,,,,,,,,0.16666666666666663,0.13333333333333333,,,0.7037037037037037,0.5,0.45942320590207913,0.2029816513761468,0.251497005988024,0.18101545253863133,0.33902439024390246,0.13333333333333333,0.3974820143884892,2024-10-26
Iliarde Santos,0.6104347826086957,0.658695652173913,0.03144949594157962,0.28091605249111296,0.0,0.5,0.0,0.0,0.4601644230769231,0.5701863354037267,0.054942307692307686,0.10523941068139964,0.416,0.25,0.3333333333333333,0.35,0.0,0.0,0.4,0.42857142857142855,0.0,0.0,0.0,0.23529411764705882,0.11764705882352988,0.2635658914728687,0.06666666666666665,0.4,0.0,0.0,0.22439024390243903,0.275,0.0,0.04,0.07,0.0,0.14285714285714285,0.05442176870748299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782616,0.30727023319615876,0.06666666666666665,0.4444444444444444,0.568,0.680473372781065,0.6333333333333333,0.489795918367347,0.673352435530086,0.6153846153846154,0.5294117647058824,0.599236641221374,0.7802197802197803,0.7272727272727273,0.5,0.628923950617284,0.6386544117647058,0.5102061361457335,0.0,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,0.46153846153846156,,0.25,0.37692823608316567,0.18807339449541285,0.12248230811105063,0.19646799116997793,0.23902439024390246,0.1935897435897436,0.35251798561151076,2013-10-09
Ilir Latifi,0.6826521739130434,0.569945652173913,0.08569316098489545,0.14659548789021412,0.0,0.03125,0.16666666666666666,0.0,0.2657692307692308,0.6660455486542443,0.11217948717948718,0.15935082872928177,0.4033333333333333,0.125,0.20833333333333331,0.16875,0.011363636363636364,0.0,0.15000000000000002,0.10714285714285714,0.09375,0.17857142857142855,0.0,0.1838235294117647,0.7499999999999996,0.8013565891472867,0.6466666666666666,0.05,0.11126373626373627,0.0,0.08272353658536585,0.33275,0.05530803571428571,0.0932,0.4815,0.17378048780487806,0.21428571428571427,0.18877551020408162,0.0,0.0,0.07291666666666667,0.1111111111111111,0.20792079207920794,0.11652542372881355,0.0,0.2422069825436409,0.43478260869565233,0.576131687242798,0.6416666666666667,0.4583333333333333,0.5589999999999999,0.47411242603550297,0.45,0.5586734693877552,0.4949856733524355,0.6201923076923077,0.45588235294117646,0.5920801526717556,0.9065934065934067,0.8835227272727272,0.5375,0.5666708024691358,0.6156553308823529,0.4857580297219559,0.0,0.7307692307692308,0.5,,,,,,0.5,,,,,,,,,,,,,0.7666666666666666,,,,,,,,0.25,0.32352448021462105,0.2221330275229358,0.20497705886927442,0.3026269315673289,0.20386341463414634,0.14017094017094017,0.27179856115107914,2023-05-20
Impa Kasanganay,0.6585507246376812,0.5644927536231884,0.06867495475316876,0.14410888109591205,0.0,0.08333333333333333,0.1111111111111111,0.0,0.05336538461538462,0.5548654244306418,0.17307692307692307,0.02516881522406384,0.3333333333333333,0.05555555555555555,0.037037037037037035,0.03888888888888889,0.0,0.0,0.0,0.0,0.041666666666666664,0.047619047619047616,0.0,0.0392156862745098,0.6274509803921569,0.715762273901809,0.4,0.06666666666666667,0.06593406593406594,0.0,0.050796747967479676,0.49666666666666665,0.01984126984126984,0.14,0.6633333333333332,0.1707317073170732,0.047619047619047616,0.12244897959183673,0.0,0.0,0.0,0.25925925925925924,0.0,0.028248587570621465,0.0,0.1396508728179551,0.4782608695652173,0.652949245541838,0.4,0.4444444444444444,0.568,0.4319526627218935,0.43333333333333335,0.5306122448979592,0.46991404011461313,0.6153846153846154,0.5490196078431373,0.599236641221374,0.8388278388278388,0.7878787878787878,0.6,0.5078683127572017,0.6715686274509803,0.408596995845318,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0999329309188464,0.14143730886850153,0.21611322808927602,0.4025018395879323,0.2227642276422764,0.17094017094017094,0.29856115107913667,2021-09-18
Ion Cutelaba,0.6876024844720496,0.5385714285714286,0.10277096690713466,0.11604975872476202,0.0,0.10714285714285714,0.19047619047619047,0.0,0.10317307692307694,0.6740017746228926,0.015109890109890112,0.0802420415680084,0.22614285714285715,0.15476190476190477,0.2222222222222222,0.16904761904761903,0.0,0.0,0.0,0.20408163265306123,0.14285714285714285,0.02040816326530612,0.0,0.1596638655462185,0.7310924369747895,0.7508305647840534,0.580952380952381,0.14285714285714288,0.0423861852433281,0.24489795918367344,0.18584905923344947,0.3697142857142857,0.0,0.22674285714285713,0.4847142857142857,0.1254355400696864,0.3163265306122449,0.2293488824101069,0.0,0.0,0.0,0.12698412698412698,0.23762376237623764,0.012106537530266342,0.0,0.18703241895261846,0.5652173913043477,0.652949245541838,0.6,0.4126984126984127,0.6194285714285713,0.5283178360101437,0.4714285714285714,0.4373177842565598,0.46950470732705685,0.6153846153846154,0.46218487394957986,0.599236641221374,0.8335949764521193,0.8084415584415584,0.44285714285714284,0.4650887477954145,0.623424369747899,0.3852896863443364,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.3594902749832327,0.36926605504587157,0.21638541099618946,0.40816777041942603,0.208130081300813,0.10666666666666667,0.26378896882494,2024-09-28
Irene Aldana,0.6593043478260869,0.5615942028985507,0.07814148637934165,0.1694334146737889,0.0,0.07142857142857142,0.23809523809523808,0.0,0.20386909340659343,0.5804791481810114,0.03479945054945054,0.09464614575111813,0.28914285714285715,0.2142857142857143,0.20634920634920634,0.2761904761904762,0.03896103896103896,0.14285714285714285,0.34285714285714286,0.3673469387755102,0.05357142857142857,0.02040816326530612,0.0,0.24369747899159666,0.3361344537815132,0.42414174972314544,0.12380952380952392,0.08571428571428572,0.0706436420722135,0.0,0.29271540069686414,0.39785714285714285,0.01360544217687075,0.024419428571428568,0.48214285714285715,0.18815331010452965,0.25510204081632654,0.32847424684159376,0.026785714285714284,0.0,0.25,0.19047619047619047,0.13366336633663367,0.06053268765133172,0.0,0.23940149625935161,0.3913043478260869,0.3840877914951988,0.1333333333333333,0.3968253968253968,0.6194285714285713,0.5207100591715976,0.4857142857142857,0.48104956268221577,0.46213671715104376,0.6153846153846154,0.4789915966386555,0.5665212649945474,0.7739403453689169,0.775974025974026,0.40476190476190477,0.46271132275132276,0.6225493697478991,0.5140275304752774,0.25,0.5692307692307693,0.5111111111111111,,,,0.4761904761904762,,,,,,,,,1.0,,,,0.6071428571428571,,,,,,,,,,0.4285714285714286,0.5132700967711028,0.11162079510703365,0.1668481219379423,0.4519499632082414,0.29268292682926833,0.1856837606837607,0.5128896882494005,2024-09-14
